,university,Ave. Salary,Avg. Change,Count,Avg. Compensation,Salary Equity,position,State,Category
3117,University of Memphis ,70900,4.5,270.0,96700.0,88.3,aP,TENNESSEE,Doctor
3118,University of Memphis ,47800,4.5,163.0,70500.0,95.3,I,TENNESSEE,Doctor
3119,University of Miami ,164200,1.3,325.0,205300.0,96.3,P,FLORIDA,Doctor
3120,University of Miami ,110600,2.4,232.0,139900.0,93.2,AP,FLORIDA,Doctor
3121,University of Miami ,98200,2.7,136.0,120000.0,88.0,aP,FLORIDA,Doctor
3122,University of Miami ,94600,2.3,120.0,131600.0,94.1,I,FLORIDA,Doctor
3123,University of Michigan-Ann Arbor ,170200,2.9,,209500.0,92.4,P,MICHIGAN,Doctor
3124,University of Michigan-Ann Arbor ,113200,3.4,572.0,146500.0,96.0,AP,MICHIGAN,Doctor
3125,University of Michigan-Ann Arbor ,95600,3.2,607.0,127400.0,95.4,aP,MICHIGAN,Doctor
3126,University of Michigan-Ann Arbor ,66800,1.4,20.0,98400.0,,I,MICHIGAN,Doctor
3127,University of Michigan-Dearborn ,117500,2.8,80.0,159800.0,86.4,P,MICHIGAN,Master
3128,University of Michigan-Dearborn ,93700,4.2,101.0,127000.0,95.5,AP,MICHIGAN,Master
3129,University of Michigan-Dearborn ,84700,4.3,79.0,114900.0,85.2,aP,MICHIGAN,Master
3130,University of Michigan-Dearborn ,0,,0.0,,,I,MICHIGAN,Master
3131,University of Michigan-Flint ,117700,2.2,42.0,161000.0,99.3,P,MICHIGAN,Master
3132,University of Michigan-Flint ,84300,2.2,86.0,122400.0,96.4,AP,MICHIGAN,Master
3133,University of Michigan-Flint ,77700,3.3,82.0,114500.0,95.5,aP,MICHIGAN,Master
3134,University of Michigan-Flint ,0,5.3,1.0,,,I,MICHIGAN,Master
3135,University of Minnesota-Crookston ,87100,2.2,8.0,119300.0,97.2,P,MINNESOTA,Baccalaureate
3136,University of Minnesota-Crookston ,73900,1.7,14.0,99600.0,97.7,AP,MINNESOTA,Baccalaureate
3137,University of Minnesota-Crookston ,69500,2.8,13.0,91700.0,94.7,aP,MINNESOTA,Baccalaureate
3138,University of Minnesota-Crookston ,54600,2.2,15.0,81500.0,92.4,I,MINNESOTA,Baccalaureate
3139,University of Minnesota-Duluth ,100500,0.6,87.0,133500.0,88.6,P,MINNESOTA,Master
3140,University of Minnesota-Duluth ,79800,0.8,158.0,105300.0,93.2,AP,MINNESOTA,Master
3141,University of Minnesota-Duluth ,66200,2.9,161.0,87500.0,85.8,aP,MINNESOTA,Master
3142,University of Minnesota-Duluth ,52800,1.0,81.0,69900.0,94.4,I,MINNESOTA,Master
3143,University of Minnesota-Morris ,87500,1.9,30.0,115500.0,102.4,P,MINNESOTA,Baccalaureate
3144,University of Minnesota-Morris ,69600,1.8,38.0,91900.0,104.1,AP,MINNESOTA,Baccalaureate
3145,University of Minnesota-Morris ,56000,2.7,30.0,74100.0,94.6,aP,MINNESOTA,Baccalaureate
3146,University of Minnesota-Morris ,46800,2.1,28.0,61800.0,101.7,I,MINNESOTA,Baccalaureate
3147,University of Minnesota-Rochester ,0,,0.0,,,P,MINNESOTA,Baccalaureate
3148,University of Minnesota-Rochester ,0,4.6,2.0,,88.8,AP,MINNESOTA,Baccalaureate
3149,University of Minnesota-Rochester ,70400,1.8,11.0,93000.0,96.0,aP,MINNESOTA,Baccalaureate
3150,University of Minnesota-Rochester ,51300,2.6,10.0,67700.0,104.9,I,MINNESOTA,Baccalaureate
3151,University of Minnesota-Twin Cities ,143400,2.5,946.0,211400.0,88.9,P,MINNESOTA,Doctor
3152,University of Minnesota-Twin Cities ,100500,3.1,610.0,148300.0,93.3,AP,MINNESOTA,Doctor
3153,University of Minnesota-Twin Cities ,89000,2.7,550.0,132400.0,91.5,aP,MINNESOTA,Doctor
3154,University of Minnesota-Twin Cities ,54000,3.7,167.0,78700.0,92.7,I,MINNESOTA,Doctor
3155,University of Mississippi ,118300,0.4,231.0,163800.0,90.2,P,MISSISSIPPI,Doctor
3156,University of Mississippi ,88800,1.1,284.0,119000.0,94.4,AP,MISSISSIPPI,Doctor
3157,University of Mississippi ,76200,1.2,324.0,102500.0,83.0,aP,MISSISSIPPI,Doctor
3158,University of Mississippi ,48500,1.6,191.0,66100.0,99.0,I,MISSISSIPPI,Doctor
3159,University of Missouri-Columbia ,123000,0.6,394.0,167800.0,82.8,P,MISSOURI,Doctor
3160,University of Missouri-Columbia ,80000,1.0,398.0,116600.0,90.6,AP,MISSOURI,Doctor
3161,University of Missouri-Columbia ,71400,2.1,349.0,97700.0,86.6,aP,MISSOURI,Doctor
3162,University of Missouri-Columbia ,0,,0.0,,,I,MISSOURI,Doctor
3163,University of Missouri-Kansas City ,110100,0.3,165.0,152500.0,87.2,P,MISSOURI,Doctor
3164,University of Missouri-Kansas City ,80400,1.8,237.0,117200.0,93.7,AP,MISSOURI,Doctor
3165,University of Missouri-Kansas City ,74500,0.7,188.0,112400.0,95.7,aP,MISSOURI,Doctor
3166,University of Missouri-Kansas City ,0,,0.0,,,I,MISSOURI,Doctor
3167,University of Missouri-St Louis ,102700,1.9,123.0,145100.0,86.8,P,MISSOURI,Doctor
3168,University of Missouri-St Louis ,71700,2.9,143.0,99200.0,93.0,AP,MISSOURI,Doctor
3169,University of Missouri-St Louis ,64900,2.9,150.0,83700.0,99.3,aP,MISSOURI,Doctor
3170,University of Missouri-St Louis ,0,,0.0,,,I,MISSOURI,Doctor
3171,University of Montevallo ,79800,0.0,44.0,,93.4,P,ALABAMA,Master
3172,University of Montevallo ,68800,0.5,41.0,,89.8,AP,ALABAMA,Master
3173,University of Montevallo ,57800,0.3,58.0,,96.6,aP,ALABAMA,Master
3174,University of Montevallo ,53700,0.0,10.0,,131.6,I,ALABAMA,Master
3175,University of Mount Union ,90300,2.5,40.0,115100.0,94.9,P,OHIO,Baccalaureate
3176,University of Mount Union ,71900,4.0,43.0,91900.0,97.9,AP,OHIO,Baccalaureate
3177,University of Mount Union ,61900,3.7,47.0,80300.0,102.0,aP,OHIO,Baccalaureate
3178,University of Mount Union ,53000,4.8,9.0,63400.0,107.1,I,OHIO,Baccalaureate
3179,University of Nebraska at Kearney ,84800,1.1,102.0,,94.6,P,NEBRASKA,Master
3180,University of Nebraska at Kearney ,70900,5.0,67.0,,100.2,AP,NEBRASKA,Master
3181,University of Nebraska at Kearney ,58400,3.2,95.0,,95.1,aP,NEBRASKA,Master
3182,University of Nebraska at Kearney ,0,,0.0,,,I,NEBRASKA,Master
3183,University of Nebraska at Omaha ,94300,1.5,136.0,119700.0,89.6,P,NEBRASKA,Master
3184,University of Nebraska at Omaha ,81200,1.9,154.0,103900.0,99.2,AP,NEBRASKA,Master
3185,University of Nebraska at Omaha ,71500,2.2,128.0,93600.0,84.2,aP,NEBRASKA,Master
3186,University of Nebraska at Omaha ,48100,1.9,78.0,65900.0,96.3,I,NEBRASKA,Master
3187,University of Nebraska-Lincoln ,128100,1.9,432.0,172600.0,88.8,P,NEBRASKA,Doctor
3188,University of Nebraska-Lincoln ,90000,2.7,307.0,123600.0,89.1,AP,NEBRASKA,Doctor
3189,University of Nebraska-Lincoln ,87800,2.6,305.0,121600.0,98.0,aP,NEBRASKA,Doctor
3190,University of Nebraska-Lincoln ,0,,0.0,,,I,NEBRASKA,Doctor
3191,University of Nevada-Las Vegas ,129100,3.1,302.0,164600.0,96.4,P,NEVADA,Doctor
3192,University of Nevada-Las Vegas ,95200,3.6,240.0,122900.0,97.2,AP,NEVADA,Doctor
3193,University of Nevada-Las Vegas ,72800,4.1,323.0,98000.0,96.8,aP,NEVADA,Doctor
3194,University of Nevada-Las Vegas ,0,,0.0,,,I,NEVADA,Doctor
3195,University of Nevada-Reno ,128900,3.9,164.0,160300.0,88.5,P,NEVADA,Doctor
3196,University of Nevada-Reno ,93500,3.6,188.0,118900.0,96.2,AP,NEVADA,Doctor
3197,University of Nevada-Reno ,75900,4.1,320.0,98100.0,90.3,aP,NEVADA,Doctor
3198,University of Nevada-Reno ,0,3.0,2.0,,101.9,I,NEVADA,Doctor
3199,University of New England ,99700,2.8,45.0,140600.0,96.0,P,MAINE,Master
3200,University of New England ,85700,4.3,76.0,127400.0,90.6,AP,MAINE,Master
3201,University of New England ,82500,4.2,66.0,116900.0,93.1,aP,MAINE,Master
3202,University of New England ,0,10.1,2.0,,75.1,I,MAINE,Master
3203,University of New Hampshire-Main Campus ,133100,3.0,201.0,165700.0,89.9,P,HAMPSHIRE,Doctor
3204,University of New Hampshire-Main Campus ,105000,3.4,214.0,133800.0,91.3,AP,HAMPSHIRE,Doctor
3205,University of New Hampshire-Main Campus ,88300,3.7,144.0,108800.0,96.7,aP,HAMPSHIRE,Doctor
3206,University of New Hampshire-Main Campus ,0,9.2,0.0,,,I,HAMPSHIRE,Doctor
3207,University of New Haven ,133500,2.9,51.0,,85.6,P,CONNECTICUT,Master
3208,University of New Haven ,99800,4.6,66.0,,92.9,AP,CONNECTICUT,Master
3209,University of New Haven ,79000,4.2,62.0,,95.6,aP,CONNECTICUT,Master
3210,University of New Haven ,82700,3.1,12.0,,88.6,I,CONNECTICUT,Master
3211,University of New Mexico-Main Campus ,112400,1.8,301.0,145200.0,92.8,P,MEXICO,Doctor
3212,University of New Mexico-Main Campus ,81200,1.6,295.0,106900.0,97.9,AP,MEXICO,Doctor
3213,University of New Mexico-Main Campus ,74800,1.3,246.0,99400.0,97.5,aP,MEXICO,Doctor
3214,University of New Mexico-Main Campus ,40300,,37.0,56900.0,99.8,I,MEXICO,Doctor
3215,University of New Orleans ,84800,-0.1,77.0,,95.8,P,LOUISIANA,Doctor
3216,University of New Orleans ,67800,0.4,64.0,,107.9,AP,LOUISIANA,Doctor
3217,University of New Orleans ,70300,0.2,48.0,,85.4,aP,LOUISIANA,Doctor
3218,University of New Orleans ,38700,0.0,49.0,,104.0,I,LOUISIANA,Doctor
3219,University of North Carolina School of the Arts ,79100,3.4,26.0,102300.0,104.4,P,CAROLINA,Master
3220,University of North Carolina School of the Arts ,71900,1.4,56.0,93400.0,97.6,AP,CAROLINA,Master
3221,University of North Carolina School of the Arts ,66000,2.7,36.0,86100.0,95.3,aP,CAROLINA,Master
3222,University of North Carolina School of the Arts ,55300,8.2,25.0,69100.0,97.2,I,CAROLINA,Master
3223,University of North Carolina Wilmington ,100900,2.6,188.0,132600.0,97.4,P,CAROLINA,Master
3224,University of North Carolina Wilmington ,75700,3.2,179.0,99000.0,97.2,AP,CAROLINA,Master
3225,University of North Carolina Wilmington ,71000,3.0,146.0,92100.0,99.7,aP,CAROLINA,Master
3226,University of North Carolina Wilmington ,0,,0.0,,,I,CAROLINA,Master
3227,University of North Carolina at Asheville ,94000,1.4,70.0,120800.0,95.2,P,CAROLINA,Baccalaureate
3228,University of North Carolina at Asheville ,80600,2.0,53.0,104400.0,95.3,AP,CAROLINA,Baccalaureate
3229,University of North Carolina at Asheville ,69600,2.8,58.0,90900.0,96.5,aP,CAROLINA,Baccalaureate
3230,University of North Carolina at Asheville ,0,0.5,1.0,,,I,CAROLINA,Baccalaureate
3231,University of North Carolina at Chapel Hill ,159300,2.1,585.0,205800.0,86.6,P,CAROLINA,Doctor
3232,University of North Carolina at Chapel Hill ,105700,2.5,375.0,140400.0,96.9,AP,CAROLINA,Doctor
3233,University of North Carolina at Chapel Hill ,95700,3.2,263.0,126800.0,90.0,aP,CAROLINA,Doctor
3234,University of North Carolina at Chapel Hill ,135600,4.8,5.0,174500.0,206.8,I,CAROLINA,Doctor
3235,University of North Carolina at Charlotte ,126700,4.9,231.0,160100.0,85.1,P,CAROLINA,Doctor
3236,University of North Carolina at Charlotte ,89900,4.2,297.0,115500.0,93.3,AP,CAROLINA,Doctor
3237,University of North Carolina at Charlotte ,82600,4.9,220.0,106900.0,90.2,aP,CAROLINA,Doctor
3238,University of North Carolina at Charlotte ,0,,0.0,,,I,CAROLINA,Doctor
3239,University of North Carolina at Greensboro ,113400,1.6,188.0,143900.0,93.4,P,CAROLINA,Doctor
3240,University of North Carolina at Greensboro ,82700,2.5,248.0,107300.0,90.4,AP,CAROLINA,Doctor
3241,University of North Carolina at Greensboro ,75400,3.1,117.0,99400.0,92.9,aP,CAROLINA,Doctor
3242,University of North Carolina at Greensboro ,0,2.1,3.0,,93.4,I,CAROLINA,Doctor
3243,University of North Carolina at Pembroke ,88400,2.3,55.0,113400.0,94.7,P,CAROLINA,Master
3244,University of North Carolina at Pembroke ,66700,2.2,75.0,87200.0,100.2,AP,CAROLINA,Master
3245,University of North Carolina at Pembroke ,62700,2.1,79.0,82500.0,101.3,aP,CAROLINA,Master
3246,University of North Carolina at Pembroke ,54700,6.5,5.0,72000.0,112.4,I,CAROLINA,Master
3247,University of North Dakota ,107700,,156.0,145400.0,92.7,P,DAKOTA,Doctor
3248,University of North Dakota ,85800,,204.0,121400.0,89.2,AP,DAKOTA,Doctor
3249,University of North Dakota ,72600,,162.0,109200.0,92.6,aP,DAKOTA,Doctor
3250,University of North Dakota ,52200,,69.0,85600.0,92.6,I,DAKOTA,Doctor
3251,University of North Florida ,100000,0.8,110.0,124900.0,89.4,P,FLORIDA,Master
3252,University of North Florida ,75100,0.6,170.0,92600.0,94.1,AP,FLORIDA,Master
3253,University of North Florida ,67700,3.1,110.0,83800.0,94.4,aP,FLORIDA,Master
3254,University of North Florida ,50900,2.2,99.0,67200.0,103.5,I,FLORIDA,Master
3255,University of North Georgia ,81400,3.5,107.0,,99.2,P,GEORGIA,Master
3256,University of North Georgia ,67100,3.9,134.0,,101.3,AP,GEORGIA,Master
3257,University of North Georgia ,57800,2.3,223.0,,102.3,aP,GEORGIA,Master
3258,University of North Georgia ,0,,1.0,,,I,GEORGIA,Master
3259,University of North Texas ,119200,3.4,325.0,,88.7,P,TEXAS,Doctor
3260,University of North Texas ,88700,3.1,291.0,,94.4,AP,TEXAS,Doctor
3261,University of North Texas ,77400,1.8,154.0,,86.7,aP,TEXAS,Doctor
3262,University of North Texas ,62300,4.3,21.0,,95.6,I,TEXAS,Doctor
3263,University of Northern Colorado ,90100,2.1,182.0,107800.0,93.4,P,COLORADO,Doctor
3264,University of Northern Colorado ,66600,2.2,125.0,82400.0,93.6,AP,COLORADO,Doctor
3265,University of Northern Colorado ,57000,2.8,139.0,68000.0,96.9,aP,COLORADO,Doctor
3266,University of Northern Colorado ,45000,4.1,14.0,53900.0,98.2,I,COLORADO,Doctor
3267,University of Northern Iowa ,92700,0.9,160.0,123100.0,90.6,P,IOWA,Master
3268,University of Northern Iowa ,75700,1.7,163.0,102400.0,94.7,AP,IOWA,Master
3269,University of Northern Iowa ,65700,2.1,112.0,90400.0,94.5,aP,IOWA,Master
3270,University of Northern Iowa ,57700,2.1,80.0,80600.0,94.1,I,IOWA,Master
3271,University of Notre Dame ,180900,3.9,415.0,230100.0,88.4,P,INDIANA,Doctor
3272,University of Notre Dame ,119200,4.4,276.0,158500.0,96.8,AP,INDIANA,Doctor
3273,University of Notre Dame ,107000,4.5,192.0,138900.0,88.8,aP,INDIANA,Doctor
3274,University of Notre Dame ,0,,0.0,,,I,INDIANA,Doctor
3275,University of Oklahoma-Norman Campus ,122200,1.9,377.0,168100.0,80.8,P,OKLAHOMA,Doctor
3276,University of Oklahoma-Norman Campus ,84200,3.5,316.0,111900.0,90.1,AP,OKLAHOMA,Doctor
3277,University of Oklahoma-Norman Campus ,75000,3.1,310.0,97900.0,92.6,aP,OKLAHOMA,Doctor
3278,University of Oklahoma-Norman Campus ,42700,0.7,106.0,59400.0,91.6,I,OKLAHOMA,Doctor
3279,University of Oregon ,134800,3.8,288.0,190400.0,102.1,P,OREGON,Doctor
3280,University of Oregon ,98100,4.0,293.0,139400.0,93.9,AP,OREGON,Doctor
3281,University of Oregon ,84900,5.0,179.0,119500.0,98.9,aP,OREGON,Doctor
3282,University of Oregon ,55700,3.1,338.0,85700.0,91.3,I,OREGON,Doctor
3283,University of Pennsylvania ,217300,3.5,626.0,281100.0,91.3,P,PENNSYLVANIA,Doctor
3284,University of Pennsylvania ,140100,5.6,223.0,194300.0,89.6,AP,PENNSYLVANIA,Doctor
3285,University of Pennsylvania ,130300,5.3,247.0,182800.0,86.9,aP,PENNSYLVANIA,Doctor
3286,University of Pennsylvania ,0,,0.0,,,I,PENNSYLVANIA,Doctor
3287,University of Pikeville ,65000,6.2,17.0,79400.0,106.7,P,KENTUCKY,Baccalaureate
3288,University of Pikeville ,56300,0.6,23.0,69100.0,90.3,AP,KENTUCKY,Baccalaureate
3289,University of Pikeville ,47000,,17.0,58400.0,102.6,aP,KENTUCKY,Baccalaureate
3290,University of Pikeville ,45200,,8.0,54200.0,113.4,I,KENTUCKY,Baccalaureate
3291,University of Pittsburgh-Bradford ,88300,2.3,10.0,114400.0,102.5,P,PENNSYLVANIA,Baccalaureate
3292,University of Pittsburgh-Bradford ,73100,2.3,28.0,92800.0,91.9,AP,PENNSYLVANIA,Baccalaureate
3293,University of Pittsburgh-Bradford ,60700,2.8,25.0,76600.0,93.7,aP,PENNSYLVANIA,Baccalaureate
3294,University of Pittsburgh-Bradford ,49700,3.8,10.0,62600.0,106.4,I,PENNSYLVANIA,Baccalaureate
3295,University of Pittsburgh-Greensburg ,82900,2.9,6.0,103900.0,92.2,P,PENNSYLVANIA,Baccalaureate
3296,University of Pittsburgh-Greensburg ,72000,3.0,31.0,92300.0,97.1,AP,PENNSYLVANIA,Baccalaureate
3297,University of Pittsburgh-Greensburg ,62600,4.5,22.0,81600.0,95.2,aP,PENNSYLVANIA,Baccalaureate
3298,University of Pittsburgh-Greensburg ,44800,2.7,18.0,59200.0,81.7,I,PENNSYLVANIA,Baccalaureate
3299,University of Pittsburgh-Johnstown ,97000,3.6,12.0,127100.0,99.8,P,PENNSYLVANIA,Baccalaureate
3300,University of Pittsburgh-Johnstown ,72200,2.8,53.0,94300.0,92.5,AP,PENNSYLVANIA,Baccalaureate
3301,University of Pittsburgh-Johnstown ,58600,4.0,43.0,75700.0,95.8,aP,PENNSYLVANIA,Baccalaureate
3302,University of Pittsburgh-Johnstown ,50700,2.3,35.0,67800.0,89.0,I,PENNSYLVANIA,Baccalaureate
3303,University of Pittsburgh-Pittsburgh Campus ,153000,3.1,480.0,207600.0,88.5,P,PENNSYLVANIA,Doctor
3304,University of Pittsburgh-Pittsburgh Campus ,101100,3.4,413.0,142600.0,95.2,AP,PENNSYLVANIA,Doctor
3305,University of Pittsburgh-Pittsburgh Campus ,85600,3.7,510.0,131400.0,92.2,aP,PENNSYLVANIA,Doctor
3306,University of Pittsburgh-Pittsburgh Campus ,55600,4.1,158.0,86700.0,86.1,I,PENNSYLVANIA,Doctor
3307,University of Pittsburgh-Titusville ,0,2.3,1.0,,,P,PENNSYLVANIA,Rank
3308,University of Pittsburgh-Titusville ,67500,2.3,4.0,89500.0,100.6,AP,PENNSYLVANIA,Rank
3309,University of Pittsburgh-Titusville ,61800,2.2,7.0,88900.0,72.2,aP,PENNSYLVANIA,Rank
3310,University of Pittsburgh-Titusville ,48000,2.3,12.0,67200.0,107.2,I,PENNSYLVANIA,Rank
3311,University of Portland ,97200,5.1,41.0,135800.0,82.8,P,OREGON,Master
3312,University of Portland ,75500,3.3,80.0,106500.0,95.3,AP,OREGON,Master
3313,University of Portland ,73900,7.4,62.0,97000.0,105.6,aP,OREGON,Master
3314,University of Portland ,57000,1.0,62.0,74600.0,105.4,I,OREGON,Master
3315,University of Puerto Rico-Ponce ,78400,0.1,60.0,109700.0,99.6,P,COLUMBIA,Baccalaureate
3316,University of Puerto Rico-Ponce ,64500,,24.0,90400.0,92.0,AP,COLUMBIA,Baccalaureate
3317,University of Puerto Rico-Ponce ,60300,1.8,64.0,89900.0,96.5,aP,COLUMBIA,Baccalaureate
3318,University of Puerto Rico-Ponce ,46000,0.0,18.0,65400.0,94.0,I,COLUMBIA,Baccalaureate
3319,University of Puget Sound ,111100,1.4,115.0,148600.0,97.5,P,WASHINGTON,Baccalaureate
3320,University of Puget Sound ,88300,10.3,37.0,116900.0,101.6,AP,WASHINGTON,Baccalaureate
3321,University of Puget Sound ,75100,7.7,40.0,100600.0,97.5,aP,WASHINGTON,Baccalaureate
3322,University of Puget Sound ,75100,5.3,41.0,99400.0,99.2,I,WASHINGTON,Baccalaureate
3323,University of Rhode Island ,122900,4.0,272.0,168400.0,94.3,P,ISLAND,Doctor
3324,University of Rhode Island ,90100,4.5,150.0,126100.0,93.6,AP,ISLAND,Doctor
3325,University of Rhode Island ,83700,3.5,176.0,112700.0,97.8,aP,ISLAND,Doctor
3326,University of Rhode Island ,0,,0.0,,,I,ISLAND,Doctor
3327,University of Richmond ,158300,2.4,121.0,198800.0,85.2,P,VIRGINIA,Baccalaureate
3328,University of Richmond ,108800,4.7,132.0,139900.0,89.2,AP,VIRGINIA,Baccalaureate
3329,University of Richmond ,90900,4.9,86.0,114000.0,98.8,aP,VIRGINIA,Baccalaureate
3330,University of Richmond ,64900,4.2,66.0,90400.0,89.9,I,VIRGINIA,Baccalaureate
3331,University of Rochester ,166700,2.5,249.0,207400.0,89.0,P,YORK,Doctor
3332,University of Rochester ,112200,3.4,144.0,140300.0,92.6,AP,YORK,Doctor
3333,University of Rochester ,106900,3.7,133.0,133100.0,83.1,aP,YORK,Doctor
3334,University of Rochester ,49400,5.1,26.0,65600.0,106.0,I,YORK,Doctor
3335,University of Saint Joseph ,95200,2.0,21.0,130500.0,101.9,P,CONNECTICUT,Master
3336,University of Saint Joseph ,78300,2.4,41.0,111600.0,97.5,AP,CONNECTICUT,Master
3337,University of Saint Joseph ,70400,2.6,67.0,102800.0,94.6,aP,CONNECTICUT,Master
3338,University of Saint Joseph ,54100,2.1,7.0,67700.0,115.3,I,CONNECTICUT,Master
3339,University of San Diego ,140600,2.9,198.0,186900.0,86.4,P,CALIFORNIA,Doctor
3340,University of San Diego ,100400,3.2,129.0,136600.0,90.2,AP,CALIFORNIA,Doctor
3341,University of San Diego ,82300,3.2,113.0,118200.0,105.1,aP,CALIFORNIA,Doctor
3342,University of San Diego ,72300,4.1,37.0,108900.0,94.6,I,CALIFORNIA,Doctor
3343,University of San Francisco ,158700,6.6,153.0,211700.0,94.1,P,CALIFORNIA,Doctor
3344,University of San Francisco ,117800,7.7,133.0,160500.0,97.7,AP,CALIFORNIA,Doctor
3345,University of San Francisco ,100900,6.2,202.0,139200.0,99.2,aP,CALIFORNIA,Doctor
3346,University of San Francisco ,90300,5.9,14.0,135500.0,95.4,I,CALIFORNIA,Doctor
3347,University of Science and Arts of Oklahoma ,59200,0.0,17.0,75200.0,96.8,P,OKLAHOMA,Baccalaureate
3348,University of Science and Arts of Oklahoma ,55300,4.8,15.0,73400.0,96.8,AP,OKLAHOMA,Baccalaureate
3349,University of Science and Arts of Oklahoma ,46000,3.6,10.0,59300.0,100.2,aP,OKLAHOMA,Baccalaureate
3350,University of Science and Arts of Oklahoma ,40100,4.6,9.0,52700.0,102.6,I,OKLAHOMA,Baccalaureate
3351,University of Scranton ,114300,3.0,93.0,161300.0,93.6,P,PENNSYLVANIA,Master
3352,University of Scranton ,93600,3.7,89.0,131800.0,90.4,AP,PENNSYLVANIA,Master
3353,University of Scranton ,74300,4.4,55.0,106800.0,92.4,aP,PENNSYLVANIA,Master
3354,University of Scranton ,0,,0.0,,,I,PENNSYLVANIA,Master
3355,University of Sioux Falls ,64800,2.0,9.0,,94.2,P,DAKOTA,Baccalaureate
3356,University of Sioux Falls ,58000,1.8,24.0,,93.9,AP,DAKOTA,Baccalaureate
3357,University of Sioux Falls ,53600,2.8,23.0,,98.9,aP,DAKOTA,Baccalaureate
3358,University of Sioux Falls ,41500,0.7,4.0,,,I,DAKOTA,Baccalaureate
3359,University of South Alabama ,89100,,111.0,97100.0,97.6,P,ALABAMA,Master
3360,University of South Alabama ,69700,0.8,118.0,76500.0,95.0,AP,ALABAMA,Master
3361,University of South Alabama ,65800,0.4,239.0,78400.0,98.6,aP,ALABAMA,Master
3362,University of South Alabama ,50200,1.6,133.0,55900.0,108.3,I,ALABAMA,Master
3363,University of South Carolina-Aiken ,80300,0.6,32.0,121500.0,98.3,P,CAROLINA,Master
3364,University of South Carolina-Aiken ,66100,0.3,45.0,96600.0,93.9,AP,CAROLINA,Master
